"gene_name","F_statistic","p_value_raw","p_value_bonf","p_value_fdr","significant","rank_anova"
"gene_2633",16.9061252762533,0.000000000000564496555908469,0.0000000100062659500335,0.000000000000721796577222356,TRUE,13863
"gene_2634",65.0989374319466,0.000000000000000000000000000000000000000000062089243782786,0.00000000000000000000000000000000000000110059393529366,0.000000000000000000000000000000000000000000221983448022119,TRUE,4958
"gene_2635",66.6980263217385,0.00000000000000000000000000000000000000000000802538896307797,0.00000000000000000000000000000000000000014225804475952,0.0000000000000000000000000000000000000000000296556274253742,TRUE,4797
"gene_2638",418.323786886465,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013790127172399,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000244443794257945,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000179738084013195,TRUE,136
"gene_2639",432.368203719902,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000293092547964419,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000519535850521729,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000405887383220101,TRUE,128
"gene_2640",95.0981336902055,0.0000000000000000000000000000000000000000000000000000000000182538630821266,0.000000000000000000000000000000000000000000000000000000323567976993776,0.000000000000000000000000000000000000000000000000000000000115354002493325,TRUE,2805
"gene_2641",23.082280863489,0.0000000000000000185333607789407,0.000000000000328522353167504,0.000000000000000027247437436137,TRUE,12057
"gene_2642",46.4897540195805,0.00000000000000000000000000000000529196540338972,0.0000000000000000000000000000938053787404862,0.0000000000000000000000000000000127661103348511,TRUE,7348
"gene_2643",15.0092875702668,0.0000000000144920132672278,0.000000256885427174881,0.0000000000178777526045571,TRUE,14369
"gene_2644",30.3400703768881,0.000000000000000000000161999704762055,0.00000000000000000287160676661218,0.000000000000000000000277825732063872,TRUE,10336
"gene_2645",71.7031877238738,0.0000000000000000000000000000000000000000000000148201841427065,0.000000000000000000000000000000000000000000262702584113616,0.0000000000000000000000000000000000000000000000606283369752171,TRUE,4333
"gene_2646",22.1779689193702,0.0000000000000000820630260477948,0.00000000000145464919972321,0.000000000000000117947717483436,TRUE,12333
"gene_2647",116.328032600038,0.00000000000000000000000000000000000000000000000000000000000000000000327927038631952,0.0000000000000000000000000000000000000000000000000000000000000000581283468678998,0.0000000000000000000000000000000000000000000000000000000000000000000299785182402784,TRUE,1939
"gene_2648",3.3018496568072,0.0110082811655965,1,0.0112319571715514,FALSE,17373
"gene_2649",11.4532504588905,0.00000000692856132875571,0.000122815678113524,0.00000000800310687563689,TRUE,15346
"gene_2650",38.2879877357514,0.000000000000000000000000000835736726468972,0.000000000000000000000014814269213389,0.0000000000000000000000000017051414840457,TRUE,8688
"gene_2651",22.1823848756962,0.0000000000000000814673111538545,0.00000000000144408955751323,0.000000000000000117101002068864,TRUE,12332
"gene_2653",36.975835243792,0.00000000000000000000000000599129852019678,0.000000000000000000000106201757569008,0.0000000000000000000000000118634671100322,TRUE,8952
"gene_2654",31.0087419056851,0.0000000000000000000000568497850261295,0.00000000000000000100771928937317,0.0000000000000000000000988735566496439,TRUE,10192
"gene_2655",68.219377774478,0.0000000000000000000000000000000000000000000011641828985519,0.000000000000000000000000000000000000000020636306059731,0.00000000000000000000000000000000000000000000444269237023272,TRUE,4645
"gene_2656",25.804944540161,0.000000000000000000220723853869673,0.00000000000000391255103369383,0.000000000000000000343658413148338,TRUE,11385
"gene_2657",49.4743281718413,0.0000000000000000000000000000000000781438218568538,0.00000000000000000000000000000138517738623459,0.000000000000000000000000000000000201041710629113,TRUE,6890
"gene_2658",38.713487915448,0.000000000000000000000000000442702341727934,0.00000000000000000000000784734170946935,0.000000000000000000000000000911633562903038,TRUE,8608
"gene_2659",41.0290510887514,0.0000000000000000000000000000143415991602203,0.000000000000000000000000254219186714064,0.0000000000000000000000000000309985595310406,TRUE,8201
"gene_2661",63.8750657833212,0.000000000000000000000000000000000000000000300729754496303,0.00000000000000000000000000000000000000533073562820147,0.00000000000000000000000000000000000000000105018432391676,TRUE,5076
"gene_2662",44.7358033232025,0.0000000000000000000000000000000652111005165315,0.00000000000000000000000000115593196775604,0.000000000000000000000000000000151697108629401,TRUE,7620
"gene_2663",63.3903584849396,0.000000000000000000000000000000000000000000563335454441057,0.00000000000000000000000000000000000000998568426542217,0.00000000000000000000000000000000000000000194425316694357,TRUE,5136
"gene_2664",28.7132002982383,0.00000000000000000000210783394260638,0.0000000000000000373634644666408,0.00000000000000000000349223894444722,TRUE,10699
"gene_2665",11.2668782459078,0.00000000959982912957425,0.000170166571150833,0.0000000110490598760362,TRUE,15401
"gene_2667",123.70001346601,0.00000000000000000000000000000000000000000000000000000000000000000000000215770589054717,0.0000000000000000000000000000000000000000000000000000000000000000000382474946158391,0.0000000000000000000000000000000000000000000000000000000000000000000000223017461316846,TRUE,1715
"gene_2668",31.3384896870308,0.0000000000000000000000339736792100251,0.000000000000000000602217437676905,0.000000000000000000000059548841854732,TRUE,10113
"gene_2669",20.9784619725089,0.000000000000000598085349934156,0.0000000000106016609129329,0.000000000000000837083372517399,TRUE,12665
"gene_2670",32.667840257212,0.00000000000000000000000430863914087966,0.0000000000000000000763749374112328,0.00000000000000000000000777907286730829,TRUE,9818
"gene_2671",26.9424213945833,0.000000000000000000035438372219782,0.000000000000000628180585967855,0.0000000000000000000564809014536824,TRUE,11122
"gene_2672",20.9270428739854,0.000000000000000651449099585616,0.0000000000115475867392546,0.000000000000000910980336009359,TRUE,12676
"gene_2673",43.9384216365742,0.000000000000000000000000000000206006334462465,0.00000000000000000000000000365166828468165,0.000000000000000000000000000000471243810127972,TRUE,7749
"gene_2674",32.5819753521948,0.00000000000000000000000492091574131432,0.0000000000000000000872281524305377,0.00000000000000000000000887457039683973,TRUE,9829
"gene_2675",57.4497244290881,0.00000000000000000000000000000000000000141319670146493,0.0000000000000000000000000000000000250503247301673,0.00000000000000000000000000000000000000430196200071566,TRUE,5823
"gene_2678",39.1619502672939,0.000000000000000000000000000226998329674731,0.00000000000000000000000402377239181429,0.000000000000000000000000000472495583820372,TRUE,8516
"gene_2679",17.3917765763575,0.000000000000247273257198594,0.00000000438316575710228,0.000000000000319822382860437,TRUE,13705
"gene_2680",9.9172592047059,0.000000102489569032445,0.00181673010066913,0.000000114990195624351,TRUE,15799
"gene_2681",6.24647138722859,0.000066235294302755,1,0.0000701785311901157,TRUE,16730
"gene_2682",46.573957366865,0.00000000000000000000000000000000469389961499379,0.0000000000000000000000000000832040645753799,0.0000000000000000000000000000000113527172295511,TRUE,7329
"gene_2683",17.0998081751811,0.000000000000406046390068359,0.00000000719757831035172,0.000000000000521450286919635,TRUE,13803
"gene_2685",39.776425407821,0.0000000000000000000000000000911609758309749,0.00000000000000000000000161591945757986,0.00000000000000000000000000019223405395906,TRUE,8406
"gene_2686",19.2868486423372,0.0000000000000100896478049349,0.000000000178849096990277,0.0000000000000136359482304267,TRUE,13116
"gene_2687",103.499242204391,0.00000000000000000000000000000000000000000000000000000000000000197400906999615,0.0000000000000000000000000000000000000000000000000000000000349912847747518,0.0000000000000000000000000000000000000000000000000000000000000144592085846082,TRUE,2420
"gene_2688",28.3547401157477,0.00000000000000000000372276715754476,0.0000000000000000659897706346385,0.00000000000000000000612377233060862,TRUE,10776
"gene_2689",14.0056550876066,0.000000000081789332704204,0.00000144979771151472,0.0000000000988206469575843,TRUE,14671
"gene_2690",31.6731882087314,0.0000000000000000000000201679250241558,0.000000000000000000357496638978185,0.0000000000000000000000356107818486089,TRUE,10039
"gene_2691",7.29562219859414,0.0000104196495222831,0.18469870743199,0.0000112149315339116,TRUE,16469
"gene_2692",8.91140792480562,0.000000602328221609228,0.0106768700562452,0.000000665184104183239,TRUE,16051
"gene_2693",9.22446374468523,0.000000346937552203339,0.00614981505035638,0.000000384603818033545,TRUE,15990
"gene_2694",97.1417003938203,0.00000000000000000000000000000000000000000000000000000000000191722592973645,0.0000000000000000000000000000000000000000000000000000000339847468305084,0.0000000000000000000000000000000000000000000000000000000000125220143074828,TRUE,2714
"gene_2695",113.458628957827,0.0000000000000000000000000000000000000000000000000000000000000000000603903408020061,0.00000000000000000000000000000000000000000000000000000000000000107047918105636,0.000000000000000000000000000000000000000000000000000000000000000000527589542166762,TRUE,2029
"gene_2696",44.640114982445,0.0000000000000000000000000000000748423172112575,0.00000000000000000000000000132665491488675,0.000000000000000000000000000000173668662768262,TRUE,7639
"gene_2697",12.8058493581178,0.000000000654853821234376,0.0000116079388352005,0.000000000774069007415347,TRUE,14996
"gene_2698",30.6667598126864,0.0000000000000000000000970708498656509,0.00000000000000000172067788471853,0.00000000000000000000016769105201428,TRUE,10261
"gene_2699",6.46498361817417,0.0000450786077939858,0.799063401756192,0.0000479198441832799,TRUE,16675
"gene_2700",84.6743845364808,0.000000000000000000000000000000000000000000000000000002518475648531,0.0000000000000000000000000000000000000000000000000446424993458606,0.0000000000000000000000000000000000000000000000000000131572352920308,TRUE,3393
"gene_2701",8.72699056610719,0.000000833747778268236,0.0147790131175828,0.000000917894113258975,TRUE,16101
"gene_2704",201.651506493333,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000368486726913492,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000653179572126856,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000106381037805677,TRUE,614
"gene_2705",11.9385118872641,0.00000000296759238073795,0.000052603542540961,0.00000000345439601661157,TRUE,15228
"gene_2706",32.561775158546,0.00000000000000000000000507721951411864,0.000000000000000000089998793107267,0.00000000000000000000000915366081237459,TRUE,9832
"gene_2709",53.1709388587087,0.000000000000000000000000000000000000465846508575397,0.00000000000000000000000000000000825759521100749,0.00000000000000000000000000000000000129409108462741,TRUE,6381
"gene_2712",18.6675939773616,0.0000000000000285873707444337,0.000000000506739733815833,0.0000000000000380778279092149,TRUE,13308
"gene_2713",23.9391855842903,0.0000000000000000045594844040162,0.0000000000000808214205455912,0.00000000000000000681462230569909,TRUE,11860
"gene_2716",47.241947796836,0.00000000000000000000000000000000181657314437516,0.000000000000000000000000000032200575557194,0.00000000000000000000000000000000445436098453369,TRUE,7229
"gene_2717",44.8896566404671,0.000000000000000000000000000000052263725351148,0.000000000000000000000000000926426795574449,0.000000000000000000000000000000121994574081439,TRUE,7594
"gene_2718",32.2393139761935,0.00000000000000000000000836824989947208,0.000000000000000000148335597718042,0.0000000000000000000000149788546620259,TRUE,9903
"gene_2719",120.695122048842,0.0000000000000000000000000000000000000000000000000000000000000000000000416115859299965,0.000000000000000000000000000000000000000000000000000000000000000000737606972195117,0.000000000000000000000000000000000000000000000000000000000000000000000409099818189194,TRUE,1803
"gene_2720",27.5966037278319,0.0000000000000000000124487944940759,0.000000000000000220667331201989,0.0000000000000000000201357177846509,TRUE,10959
"gene_2721",119.079871905417,0.000000000000000000000000000000000000000000000000000000000000000000000207337980709233,0.00000000000000000000000000000000000000000000000000000000000000000367527304605186,0.00000000000000000000000000000000000000000000000000000000000000000000196959970313604,TRUE,1866
"gene_2722",1.39210846030552,0.235558986040593,1,0.236425943409521,FALSE,17661
"gene_2723",15.0785539552187,0.0000000000128648244458729,0.000000228041878127543,0.0000000000159002843485945,TRUE,14342
"gene_2724",12.6004193092816,0.000000000936159085812553,0.0000165943559551133,0.00000000110232203767194,TRUE,15054
"gene_2725",178.299071246726,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240934753579856,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000427080944195653,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000533851180244566,TRUE,800
"gene_2726",2.44843639766749,0.0455122908177705,1,0.0460395404346174,FALSE,17523
"gene_2727",1.54621647745595,0.187653707362295,1,0.188515138379373,FALSE,17645
"gene_2728",92.2557949516896,0.00000000000000000000000000000000000000000000000000000000043450912822013,0.00000000000000000000000000000000000000000000000000000770210880683003,0.00000000000000000000000000000000000000000000000000000000260999959567266,TRUE,2951
"gene_2729",120.053521894809,0.000000000000000000000000000000000000000000000000000000000000000000000078649968639682,0.000000000000000000000000000000000000000000000000000000000000000001394149344107,0.000000000000000000000000000000000000000000000000000000000000000000000760583384673761,TRUE,1833
"gene_2730",96.2139273238653,0.00000000000000000000000000000000000000000000000000000000000531931478910157,0.0000000000000000000000000000000000000000000000000000000942901739516145,0.0000000000000000000000000000000000000000000000000000000000341878803305346,TRUE,2758
"gene_2731",31.7806778271458,0.0000000000000000000000170617825821894,0.000000000000000000302437158051889,0.0000000000000000000000302286015044367,TRUE,10005
"gene_2732",86.7688581506758,0.000000000000000000000000000000000000000000000000000000222797370885105,0.00000000000000000000000000000000000000000000000000394930619630938,0.00000000000000000000000000000000000000000000000000000121032981805375,TRUE,3263
"gene_2733",9.26324207755953,0.000000324030015837076,0.00574375606072801,0.000000359524039855284,TRUE,15976
"gene_2734",13.8140251698123,0.000000000113929776702022,0.00000201951922182004,0.000000000137139699974198,TRUE,14726
"gene_2735",61.6360187717999,0.00000000000000000000000000000000000000000553749226366881,0.0000000000000000000000000000000000000981575878657934,0.0000000000000000000000000000000000000000184022474439058,TRUE,5334
"gene_2736",11.0359686984341,0.0000000143836498626617,0.000254964577465542,0.0000000164652617026504,TRUE,15485
"gene_2738",144.649641263085,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000615097959302382,0.00000000000000000000000000000000000000000000000000000000000000000000000000010903226426594,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000888608510724859,TRUE,1227
"gene_2740",25.2791582386018,0.000000000000000000516324691767938,0.00000000000000915237148627847,0.000000000000000000795374249263794,TRUE,11507
"gene_2741",53.3492961479477,0.000000000000000000000000000000000000364817896407566,0.00000000000000000000000000000000646676203172052,0.00000000000000000000000000000000000101935088772392,TRUE,6344
"gene_2742",37.0513005701736,0.00000000000000000000000000534734630124828,0.0000000000000000000000947870605359271,0.0000000000000000000000000106037655818243,TRUE,8939
"gene_2743",35.9624760676161,0.0000000000000000000000000277218769762037,0.000000000000000000000491397991280187,0.0000000000000000000000000537046985005669,TRUE,9150
"gene_2744",62.7703941586944,0.00000000000000000000000000000000000000000126024501168628,0.000000000000000000000000000000000000022339103077151,0.00000000000000000000000000000000000000000428526819051429,TRUE,5213
"gene_2745",21.0198391596916,0.000000000000000558345492165315,0.00000000000989723219412237,0.000000000000000782513614336051,TRUE,12648
"gene_2746",45.090265889662,0.0000000000000000000000000000000391739753931917,0.000000000000000000000000000694397887819717,0.0000000000000000000000000000000918637237491357,TRUE,7559
"gene_2747",253.173363184161,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143419188721776,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000254224853928219,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000662043890438071,TRUE,384
"gene_2748",58.0625325776237,0.000000000000000000000000000000000000000622910461826636,0.000000000000000000000000000000000011041710846339,0.00000000000000000000000000000000000000192263814144854,TRUE,5743
"gene_2749",80.3561268229852,0.000000000000000000000000000000000000000000000000000404250311490788,0.0000000000000000000000000000000000000000000000071657410214857,0.00000000000000000000000000000000000000000000000000194880093051012,TRUE,3677
"gene_2750",9.0714785774376,0.000000454267739857922,0.00805234995672152,0.000000502424031741531,TRUE,16027
"gene_2751",24.6592880918672,0.00000000000000000141114630343723,0.0000000000000250139793747283,0.00000000000000000214436171236419,TRUE,11665
"gene_2752",32.0582690541095,0.0000000000000000000000110831024608463,0.000000000000000000196459074220961,0.0000000000000000000000197525713071548,TRUE,9946
"gene_2753",79.9505902096151,0.000000000000000000000000000000000000000000000000000654908157700326,0.000000000000000000000000000000000000000000000011608902003396,0.00000000000000000000000000000000000000000000000000314093668923051,TRUE,3696
"gene_2754",63.8300964952296,0.000000000000000000000000000000000000000000318740064074111,0.0000000000000000000000000000000000000056499863757777,0.00000000000000000000000000000000000000000111176433997987,TRUE,5082
"gene_2755",104.082793814782,0.00000000000000000000000000000000000000000000000000000000000000106018417463688,0.0000000000000000000000000000000000000000000000000000000000187928246796134,0.00000000000000000000000000000000000000000000000000000000000000782708233220049,TRUE,2401
"gene_2756",34.9111881968488,0.000000000000000000000000137199326630001,0.0000000000000000000024319952638434,0.000000000000000000000000259967425317306,TRUE,9355
"gene_2757",40.4514196739648,0.0000000000000000000000000000335926056381446,0.000000000000000000000000595462527541752,0.000000000000000000000000000071768413588255,TRUE,8297
"gene_2758",43.9713557255323,0.000000000000000000000000000000196426995211315,0.00000000000000000000000000348186491711576,0.000000000000000000000000000000449911476562316,TRUE,7739
"gene_2760",37.299246110031,0.00000000000000000000000000368168765535753,0.0000000000000000000000652615953788676,0.00000000000000000000000000734266374649725,TRUE,8888
"gene_2761",31.7967656438538,0.0000000000000000000000166401435970489,0.000000000000000000294963185401288,0.0000000000000000000000294933692032085,TRUE,10001
"gene_2762",147.027996482062,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000727325132494628,0.0000000000000000000000000000000000000000000000000000000000000000000000000000128925652985998,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000109351698885494,TRUE,1179
"gene_2763",44.060842284704,0.00000000000000000000000000000017259669849068,0.00000000000000000000000000305944907744579,0.000000000000000000000000000000395942678587523,TRUE,7727
"gene_2764",6.54938414655139,0.000038849788735559,0.688651355126519,0.000041355474124821,TRUE,16652
"gene_2765",63.5071001538656,0.00000000000000000000000000000000000000000048422716969703,0.00000000000000000000000000000000000000858341081004956,0.00000000000000000000000000000000000000000167710254201828,TRUE,5118
"gene_2766",16.9457551450057,0.000000000000527681049000199,0.00000000935367427457752,0.000000000000675404308944871,TRUE,13849
"gene_2768",24.0613310347407,0.00000000000000000373560855967239,0.0000000000000662173973287527,0.00000000000000000560214867417536,TRUE,11820
"gene_2769",279.302063320006,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136840011085398,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242562603649976,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000076760317610752,TRUE,316
"gene_2770",26.2052459308209,0.000000000000000000115786551777793,0.00000000000000205243241681316,0.000000000000000000181759866880372,TRUE,11292
"gene_2771",5.93025431990664,0.000115524831520501,1,0.000121783714750663,TRUE,16815
"gene_2773",64.4443261308975,0.000000000000000000000000000000000000000000144189213663775,0.00000000000000000000000000000000000000255589800140407,0.000000000000000000000000000000000000000000509143028168141,TRUE,5020
"gene_2774",411.741464186483,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260746494616575,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000046219923635734,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000330142311683814,TRUE,140
"gene_2775",42.9428255333868,0.000000000000000000000000000000872789351593309,0.000000000000000000000000015471064046343,0.00000000000000000000000000000195687630234543,TRUE,7906
"gene_2776",12.0238667083043,0.00000000255688026407719,0.0000453232595610323,0.00000000298159723446038,TRUE,15201
"gene_2777",22.3556459942947,0.0000000000000000612215497687941,0.00000000000108521319120164,0.0000000000000000883580191501094,TRUE,12282
"gene_2778",352.077842699395,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000582879959816937,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010332130167715,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054379632461658,TRUE,190
"gene_2779",47.3693287865581,0.00000000000000000000000000000000151640242356684,0.0000000000000000000000000000268797493601458,0.00000000000000000000000000000000373019003055034,TRUE,7206
"gene_2780",37.5657249601843,0.0000000000000000000000000024666604579002,0.0000000000000000000000437240232767389,0.00000000000000000000000000494951587918711,TRUE,8834
"gene_2781",20.1271960180676,0.00000000000000247020468285853,0.0000000000437868482083502,0.00000000000000339222561267045,TRUE,12908
"gene_2782",37.5205575210993,0.00000000000000000000000000263980396863633,0.0000000000000000000000467931651480476,0.00000000000000000000000000529035219310883,TRUE,8845
"gene_2783",20.3221822699429,0.00000000000000178387793558585,0.0000000000316210202861947,0.0000000000000024581017013522,TRUE,12864
"gene_2784",11.1009141115999,0.0000000128369783852672,0.000227548278857246,0.0000000147137587363237,TRUE,15465
"gene_2785",66.5133852664022,0.0000000000000000000000000000000000000000000101550363585089,0.000000000000000000000000000000000000000180008174490929,0.0000000000000000000000000000000000000000000374081825625372,TRUE,4812
"gene_2786",44.973716517232,0.0000000000000000000000000000000463147910899088,0.000000000000000000000000000820975986859724,0.000000000000000000000000000000108308177685979,TRUE,7580
"gene_2787",44.1322671171276,0.000000000000000000000000000000155676072382477,0.00000000000000000000000000275951405905178,0.000000000000000000000000000000357681666759791,TRUE,7715
"gene_2788",50.7641239275868,0.000000000000000000000000000000000012923523708258,0.000000000000000000000000000000229082381252581,0.0000000000000000000000000000000000341048654537116,TRUE,6717
"gene_2790",17.5176454991171,0.000000000000199723117270826,0.00000000354029197674266,0.000000000000259115273127619,TRUE,13663
"gene_2791",52.7536319690924,0.000000000000000000000000000000000000826151660341865,0.0000000000000000000000000000000146443643312199,0.00000000000000000000000000000000000227114831439515,TRUE,6448
"gene_2792",60.9369475779321,0.0000000000000000000000000000000000000000138497624225803,0.000000000000000000000000000000000000245500888702658,0.0000000000000000000000000000000000000000453790921816373,TRUE,5410
"gene_2793",56.4841739373554,0.00000000000000000000000000000000000000516668085899362,0.0000000000000000000000000000000000915845849065209,0.0000000000000000000000000000000000000153820263531275,TRUE,5954
"gene_2794",3.5578931735874,0.00712761259138618,1,0.00729132391475712,FALSE,17328
"gene_2795",9.63704997818494,0.000000167786209188088,0.00297417834406804,0.000000187361619255893,TRUE,15874
"gene_2796",52.1132139866351,0.00000000000000000000000000000000000199546569480313,0.0000000000000000000000000000000353716249060802,0.00000000000000000000000000000000000541264344392965,TRUE,6535
"gene_2797",14.5036646115401,0.0000000000346158970666382,0.000000613601391403228,0.0000000000422677820075242,TRUE,14517
"gene_2798",43.0285776796019,0.000000000000000000000000000000770473930540158,0.0000000000000000000000000136574208927548,0.00000000000000000000000000000172922523331917,TRUE,7898
"gene_2799",47.2016177156157,0.00000000000000000000000000000000192353148451342,0.0000000000000000000000000000340965190944848,0.00000000000000000000000000000000471206731543461,TRUE,7236
"gene_2801",70.3444019657074,0.0000000000000000000000000000000000000000000000805308851742867,0.00000000000000000000000000000000000000000142749047059941,0.000000000000000000000000000000000000000000000321072980341747,TRUE,4446
"gene_2804",33.0340017891468,0.00000000000000000000000244680621568087,0.0000000000000000000433720869791591,0.00000000000000000000000445664683304142,TRUE,9732
"gene_2805",15.6435309036917,0.00000000000487775862991306,0.0000000864631494738388,0.00000000000609410413545523,TRUE,14188
"gene_2806",140.04771288399,0.000000000000000000000000000000000000000000000000000000000000000000000000000000404416110043386,0.00000000000000000000000000000000000000000000000000000000000000000000000000716867996662905,0.00000000000000000000000000000000000000000000000000000000000000000000000000000544732520260566,TRUE,1316
"gene_2807",20.5335429781269,0.00000000000000125404043199684,0.0000000000222291206975759,0.00000000000000173624312251628,TRUE,12803
"gene_2808",30.4060864055152,0.000000000000000000000146060053755948,0.00000000000000000258906051287794,0.000000000000000000000250877956674219,TRUE,10320
"gene_2809",24.3855847261074,0.00000000000000000220243676213273,0.0000000000000390403940455647,0.00000000000000000332570014869791,TRUE,11739
"gene_2810",24.9856451679911,0.000000000000000000830753858339048,0.000000000000014725942892918,0.00000000000000000127101181537355,TRUE,11586
"gene_2812",64.7493180975517,0.0000000000000000000000000000000000000000000973395428731644,0.00000000000000000000000000000000000000172544073696971,0.000000000000000000000000000000000000000000345502750694776,TRUE,4994
"gene_2813",20.3942763300637,0.00000000000000158174907354498,0.0000000000280380840776583,0.00000000000000218501278660055,TRUE,12832
"gene_2815",31.3241077758,0.0000000000000000000000347444022062202,0.00000000000000000061587927350746,0.0000000000000000000000608696653002036,TRUE,10118
"gene_2816",15.1448774716311,0.0000000000114787455228832,0.000000203472243138627,0.0000000000142059794134348,TRUE,14323
"gene_2817",18.4347837635619,0.0000000000000423293456838511,0.000000000750329981591944,0.0000000000000560491507874762,TRUE,13387
"gene_2818",75.8895934046315,0.0000000000000000000000000000000000000000000000000866602549533965,0.00000000000000000000000000000000000000000000153613967930391,0.000000000000000000000000000000000000000000000000385287102910435,TRUE,3987
"gene_2819",69.571557271754,0.000000000000000000000000000000000000000000000212022115054593,0.00000000000000000000000000000000000000000375830401145772,0.000000000000000000000000000000000000000000000830748013142733,TRUE,4524
"gene_2820",82.3661515704045,0.0000000000000000000000000000000000000000000000000000375202732660623,0.00000000000000000000000000000000000000000000000066508436391422,0.000000000000000000000000000000000000000000000000000187876938958819,TRUE,3540
"gene_2821",28.6889443970974,0.00000000000000000000219045803375129,0.0000000000000000388280591062753,0.00000000000000000000362709566616304,TRUE,10705
"gene_2822",238.362656840191,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227694961796616,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000403612089280681,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000919389725012941,TRUE,439
"gene_2823",23.0793900460171,0.0000000000000000186214804209782,0.00000000000033008436194226,0.0000000000000000273747190199253,TRUE,12058
"gene_2824",41.4284524872955,0.00000000000000000000000000000797530762675657,0.000000000000000000000000141370302991887,0.0000000000000000000000000000173439213583471,TRUE,8151
"gene_2825",42.0862670486434,0.00000000000000000000000000000304313629353705,0.0000000000000000000000000539426339392377,0.00000000000000000000000000000671345786424863,TRUE,8035
"gene_2826",67.5944762846721,0.00000000000000000000000000000000000000000000256807337278699,0.0000000000000000000000000000000000000000455216686060222,0.00000000000000000000000000000000000000000000968134168567039,TRUE,4702
"gene_2827",49.4031194265488,0.0000000000000000000000000000000000863394433401366,0.00000000000000000000000000000153045297264726,0.000000000000000000000000000000000221997820227337,TRUE,6894
"gene_2828",137.960607830809,0.00000000000000000000000000000000000000000000000000000000000000000000000000000276611765509221,0.0000000000000000000000000000000000000000000000000000000000000000000000000490322015541646,0.0000000000000000000000000000000000000000000000000000000000000000000000000000360530893780622,TRUE,1360
"gene_2829",24.7992650750987,0.00000000000000000112414966355262,0.0000000000000199266769361337,0.00000000000000000171309120840214,TRUE,11632
"gene_2830",28.4580593481585,0.0000000000000000000031594281470544,0.0000000000000000560040233346862,0.00000000000000000000520725461038459,TRUE,10755
"gene_2831",187.322540796471,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000195857685309658,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003471773329799,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000480855031828116,TRUE,722
"gene_2832",51.9197439012636,0.00000000000000000000000000000000000260625061012224,0.0000000000000000000000000000000461983983150268,0.00000000000000000000000000000000000705211392383251,TRUE,6551
"gene_2833",22.1515463477141,0.0000000000000000857199170963905,0.00000000000151947125045062,0.000000000000000123113859216547,TRUE,12342
"gene_2835",139.587556618269,0.000000000000000000000000000000000000000000000000000000000000000000000000000000617106939396292,0.0000000000000000000000000000000000000000000000000000000000000000000000000109388376077387,0.00000000000000000000000000000000000000000000000000000000000000000000000000000828699818768082,TRUE,1320
"gene_2836",2.32308053927134,0.0557756586256155,1,0.0563735502792599,FALSE,17538
